# Source: pgeocode/GeoNames (https://www.geonames.org/) — CC BY 4.0
# Downloaded: 2026-04-10
# Fields: zip, lat, lng, city, state_id, state_name, county
zip,lat,lng,city,state_id,state_name,county
24873,37.3315,-81.8915,Paynesville,WV,West Virginia,McDowell
24878,37.4223,-81.6437,Premier,WV,West Virginia,McDowell
24879,37.3244,-81.7614,Raysal,WV,West Virginia,McDowell
24881,37.4504,-81.7057,Roderfield,WV,West Virginia,McDowell
24884,37.2384,-81.6098,Squire,WV,West Virginia,McDowell
24887,37.3712,-81.3857,Switchback,WV,West Virginia,McDowell
24888,37.3687,-81.5165,Thorpe,WV,West Virginia,McDowell
24892,37.3012,-81.6909,War,WV,West Virginia,McDowell
24894,37.2929,-81.6971,Warriormine,WV,West Virginia,McDowell
24895,37.3752,-81.6539,Wilcoe,WV,West Virginia,McDowell
26554,39.4941,-80.2213,Fairmont,WV,West Virginia,Marion
26555,39.5143,-80.2185,Fairmont,WV,West Virginia,Marion
26559,39.5052,-80.1725,Barrackville,WV,West Virginia,Marion
26560,39.544,-80.1423,Baxter,WV,West Virginia,Marion
26563,39.4782,-80.272,Carolina,WV,West Virginia,Marion
26566,39.4348,-80.1317,Colfax,WV,West Virginia,Marion
26570,39.6103,-80.2529,Fairview,WV,West Virginia,Marion
26571,39.5029,-80.2566,Farmington,WV,West Virginia,Marion
26572,39.4798,-80.3098,Four States,WV,West Virginia,Marion
26574,39.5587,-80.1805,Grant Town,WV,West Virginia,Marion
26576,39.4877,-80.2666,Idamay,WV,West Virginia,Marion
26578,39.4466,-80.1762,Kingmont,WV,West Virginia,Marion
26582,39.522,-80.3552,Mannington,WV,West Virginia,Marion
26585,39.6078,-80.4168,Metz,WV,West Virginia,Marion
26586,39.5191,-80.0897,Montana Mines,WV,West Virginia,Marion
26587,39.5225,-80.2957,Rachel,WV,West Virginia,Marion
26588,39.5568,-80.1417,Rivesville,WV,West Virginia,Marion
26591,39.4522,-80.2905,Worthington,WV,West Virginia,Marion
26031,40.0181,-80.7342,Benwood,WV,West Virginia,Marshall
26033,39.8227,-80.5669,Cameron,WV,West Virginia,Marshall
26036,39.9783,-80.5508,Dallas,WV,West Virginia,Marshall
26038,39.9597,-80.7323,Glen Dale,WV,West Virginia,Marshall
26039,39.8531,-80.6661,Glen Easton,WV,West Virginia,Marshall
26040,39.9881,-80.7315,Mcmechen,WV,West Virginia,Marshall
26041,39.9148,-80.731,Moundsville,WV,West Virginia,Marshall
26055,39.7207,-80.7618,Proctor,WV,West Virginia,Marshall
25106,38.8265,-82.1364,Henderson,WV,West Virginia,Mason
25123,38.7048,-81.9145,Leon,WV,West Virginia,Mason
25187,38.712,-81.9966,Southside,WV,West Virginia,Mason
25247,39.004,-81.989,Hartford,WV,West Virginia,Mason
25253,38.9311,-81.9751,Letart,WV,West Virginia,Mason
25260,39.0064,-82.0282,Mason,WV,West Virginia,Mason
25265,38.9863,-81.9652,New Haven,WV,West Virginia,Mason
25287,38.9574,-82.0517,West Columbia,WV,West Virginia,Mason
25502,38.6575,-82.1068,Apple Grove,WV,West Virginia,Mason
25503,38.6032,-82.1123,Ashton,WV,West Virginia,Mason
25515,38.765,-82.1535,Gallipolis Ferry,WV,West Virginia,Mason
25520,38.5909,-82.1773,Glenwood,WV,West Virginia,Mason
25550,38.8632,-82.1132,Point Pleasant,WV,West Virginia,Mason
24701,37.2698,-81.2223,Bluefield,WV,West Virginia,Mercer
24712,37.4323,-80.9974,Athens,WV,West Virginia,Mercer
24714,37.4909,-81.2062,Beeson,WV,West Virginia,Mercer
24715,37.3321,-81.3256,Bramwell,WV,West Virginia,Mercer
24724,37.3309,-81.2998,Freeman,WV,West Virginia,Mercer
24729,37.4401,-81.244,Hiawatha,WV,West Virginia,Mercer
24731,37.3971,-81.1318,Kegley,WV,West Virginia,Mercer
24732,37.3448,-80.9279,Kellysville,WV,West Virginia,Mercer
24733,37.442,-81.2138,Lashmeet,WV,West Virginia,Mercer
24736,37.4201,-81.2432,Matoaka,WV,West Virginia,Mercer
24737,37.3539,-81.2518,Montcalm,WV,West Virginia,Mercer
24738,37.3015,-81.3043,Nemours,WV,West Virginia,Mercer
24739,37.3662,-81.1026,Princeton,WV,West Virginia,Mercer
24740,37.3799,-81.1175,Princeton,WV,West Virginia,Mercer
24747,37.4142,-81.1784,Rock,WV,West Virginia,Mercer
24751,37.3073,-81.3287,Wolfe,WV,West Virginia,Mercer
25820,37.4841,-81.1111,Camp Creek,WV,West Virginia,Mercer
25841,37.55,-81.128,Flat Top,WV,West Virginia,Mercer
25922,37.4605,-81.1128,Spanishburg,WV,West Virginia,Mercer
25971,37.4925,-80.9796,Lerona,WV,West Virginia,Mercer
26710,39.3376,-78.9181,Burlington,WV,West Virginia,Mineral
26717,39.3631,-79.1539,Elk Garden,WV,West Virginia,Mineral
26719,39.497,-78.7743,Fort Ashby,WV,West Virginia,Mineral
26726,39.4527,-78.8926,Keyser,WV,West Virginia,Mineral
26743,39.3612,-79.0452,New Creek,WV,West Virginia,Mineral
26750,39.4799,-79.0489,Piedmont,WV,West Virginia,Mineral
26753,39.5636,-78.7887,Ridgeley,WV,West Virginia,Mineral
26767,39.6133,-78.775,Wiley Ford,WV,West Virginia,Mineral
24851,37.5887,-81.8354,Justice,WV,West Virginia,Mingo
25608,37.584,-81.9051,Baisden,WV,West Virginia,Mingo
25621,37.6366,-81.9501,Gilbert,WV,West Virginia,Mingo
25650,37.6634,-81.8504,Verner,WV,West Virginia,Mingo
25651,37.5554,-81.9657,Wharncliffe,WV,West Virginia,Mingo
25661,37.6902,-82.2642,Williamson,WV,West Virginia,Mingo
25665,37.7214,-82.3084,Borderland,WV,West Virginia,Mingo
25666,37.9198,-82.2547,Breeden,WV,West Virginia,Mingo
25667,37.7047,-82.2739,Chattaroy,WV,West Virginia,Mingo
25670,37.7189,-82.1931,Delbarton,WV,West Virginia,Mingo
25671,37.8703,-82.1951,Dingess,WV,West Virginia,Mingo
25672,37.7431,-82.108,Edgarton,WV,West Virginia,Mingo
25674,37.8642,-82.3741,Kermit,WV,West Virginia,Mingo
25676,37.799,-82.2868,Lenore,WV,West Virginia,Mingo
25678,37.5903,-82.0652,Matewan,WV,West Virginia,Mingo
25685,37.7898,-82.349,Naugatuck,WV,West Virginia,Mingo
25686,37.7431,-82.108,Newtown,WV,West Virginia,Mingo
25688,37.6265,-82.1482,North Matewan,WV,West Virginia,Mingo
25690,37.6898,-82.1244,Ragland,WV,West Virginia,Mingo
25691,37.6498,-82.2196,Rawl,WV,West Virginia,Mingo
25692,37.6484,-82.1401,Red Jacket,WV,West Virginia,Mingo
25696,37.6693,-82.1221,Varney,WV,West Virginia,Mingo
26501,39.6099,-79.9831,Morgantown,WV,West Virginia,Monongalia
26502,39.6253,-79.9672,Morgantown,WV,West Virginia,Monongalia
26504,39.5785,-80.093,Morgantown,WV,West Virginia,Monongalia
26505,39.6505,-79.944,Morgantown,WV,West Virginia,Monongalia
26506,39.6453,-79.9627,Morgantown,WV,West Virginia,Monongalia
26507,39.6808,-79.8365,Morgantown,WV,West Virginia,Monongalia
26508,39.5953,-79.9229,Morgantown,WV,West Virginia,Monongalia
26521,39.7142,-80.2265,Blacksville,WV,West Virginia,Monongalia
26527,39.6656,-80.0637,Cassville,WV,West Virginia,Monongalia
26531,39.6053,-79.8958,Dellslow,WV,West Virginia,Monongalia
26534,39.6459,-79.9873,Granville,WV,West Virginia,Monongalia
26541,39.6884,-79.9801,Maidsville,WV,West Virginia,Monongalia
26543,39.6587,-80.0076,Osage,WV,West Virginia,Monongalia
26544,39.5785,-80.093,Pentress,WV,West Virginia,Monongalia
26546,39.6746,-80.035,Pursglove,WV,West Virginia,Monongalia
26590,39.6735,-80.3183,Wana,WV,West Virginia,Monongalia
24918,37.498,-80.7614,Ballard,WV,West Virginia,Monroe
24941,37.589,-80.3401,Gap Mills,WV,West Virginia,Monroe
24945,37.5435,-80.6826,Greenville,WV,West Virginia,Monroe
24951,37.4817,-80.6203,Lindside,WV,West Virginia,Monroe
24963,37.4147,-80.7686,Peterstown,WV,West Virginia,Monroe
24974,37.6654,-80.454,Secondcreek,WV,West Virginia,Monroe
24976,37.6643,-80.5409,Sinks Grove,WV,West Virginia,Monroe
24983,37.5802,-80.5248,Union,WV,West Virginia,Monroe
24984,37.4645,-80.4634,Waiteville,WV,West Virginia,Monroe
24985,37.5937,-80.7458,Wayside,WV,West Virginia,Monroe
24993,37.552,-80.5397,Wolfcreek,WV,West Virginia,Monroe
25411,39.5526,-78.1877,Berkeley Springs,WV,West Virginia,Morgan
25422,39.5836,-78.3331,Great Cacapon,WV,West Virginia,Morgan
25434,39.4923,-78.4586,Paw Paw,WV,West Virginia,Morgan
25059,38.2509,-81.1932,Dixie,WV,West Virginia,Nicholas
26202,38.2447,-80.635,Fenwick,WV,West Virginia,Nicholas
26205,38.3254,-80.6444,Craigsville,WV,West Virginia,Nicholas
26261,38.223,-80.5445,Richwood,WV,West Virginia,Nicholas
26610,38.4914,-80.7459,Birch River,WV,West Virginia,Nicholas
26651,38.3009,-80.8353,Summersville,WV,West Virginia,Nicholas
26656,38.2491,-81.1566,Belva,WV,West Virginia,Nicholas
26660,38.3368,-80.7145,Calvin,WV,West Virginia,Nicholas
26662,38.2624,-80.7446,Canvas,WV,West Virginia,Nicholas
26667,38.3184,-80.8342,Drennen,WV,West Virginia,Nicholas
26671,38.3184,-80.8342,Gilboa,WV,West Virginia,Nicholas
26675,38.2354,-80.9357,Keslers Cross Lanes,WV,West Virginia,Nicholas
26676,38.1558,-80.6827,Leivasy,WV,West Virginia,Nicholas
26678,38.1821,-80.9108,Mount Lookout,WV,West Virginia,Nicholas
26679,38.1653,-80.7976,Mount Nebo,WV,West Virginia,Nicholas
26681,38.209,-80.6953,Nettie,WV,West Virginia,Nicholas
26684,38.1637,-80.8643,Pool,WV,West Virginia,Nicholas
26690,38.2255,-81.1273,Swiss,WV,West Virginia,Nicholas
26691,38.4045,-80.6667,Tioga,WV,West Virginia,Nicholas
26003,40.1027,-80.6476,Wheeling,WV,West Virginia,Ohio
26059,40.0699,-80.5953,Triadelphia,WV,West Virginia,Ohio
26060,40.0946,-80.5551,Valley Grove,WV,West Virginia,Ohio
26074,40.1698,-80.5958,West Liberty,WV,West Virginia,Ohio
26802,38.6357,-79.2096,Brandywine,WV,West Virginia,Pendleton
26804,38.623,-79.5367,Circleville,WV,West Virginia,Pendleton
26807,38.64,-79.3538,Franklin,WV,West Virginia,Pendleton
26814,38.744,-79.4359,Riverton,WV,West Virginia,Pendleton
26815,38.489,-79.3593,Sugar Grove,WV,West Virginia,Pendleton
26866,38.795,-79.2586,Upper Tract,WV,West Virginia,Pendleton
26884,38.8296,-79.3866,Seneca Rocks,WV,West Virginia,Pendleton
26886,38.8017,-79.4507,Onego,WV,West Virginia,Pendleton
26134,39.3795,-81.2584,Belmont,WV,West Virginia,Pleasants
26170,39.386,-81.1725,Saint Marys,WV,West Virginia,Pleasants
24915,38.4546,-79.7934,Arbovale,WV,West Virginia,Pocahontas
24920,38.5513,-79.7952,Bartow,WV,West Virginia,Pocahontas
24924,38.186,-80.1345,Buckeye,WV,West Virginia,Pocahontas
24927,38.388,-79.9906,Cass,WV,West Virginia,Pocahontas
24934,38.3636,-79.8556,Dunmore,WV,West Virginia,Pocahontas
24944,38.4097,-79.8015,Green Bank,WV,West Virginia,Pocahontas
24946,38.1109,-80.2641,Hillsboro,WV,West Virginia,Pocahontas
24954,38.2586,-80.1046,Marlinton,WV,West Virginia,Pocahontas
26209,38.4133,-80.0068,Snowshoe,WV,West Virginia,Pocahontas
26264,38.5457,-79.8251,Durbin,WV,West Virginia,Pocahontas
26291,38.388,-79.9906,Slatyfork,WV,West Virginia,Pocahontas
26374,39.4464,-79.8822,Independence,WV,West Virginia,Preston
26410,39.4027,-79.828,Newburg,WV,West Virginia,Preston
26425,39.313,-79.7049,Rowlesburg,WV,West Virginia,Preston
26444,39.3625,-79.7478,Tunnelton,WV,West Virginia,Preston
26519,39.5701,-79.6358,Albright,WV,West Virginia,Preston
26520,39.4951,-79.8151,Arthurdale,WV,West Virginia,Preston
26524,39.5423,-79.8006,Bretz,WV,West Virginia,Preston
26525,39.6454,-79.6159,Bruceton Mills,WV,West Virginia,Preston
26537,39.4819,-79.7063,Kingwood,WV,West Virginia,Preston
26542,39.5731,-79.7906,Masontown,WV,West Virginia,Preston
26547,39.5127,-79.812,Reedsville,WV,West Virginia,Preston
26705,39.3181,-79.5764,Aurora,WV,West Virginia,Preston
26716,39.2925,-79.5109,Eglon,WV,West Virginia,Preston
26764,39.4456,-79.5464,Terra Alta,WV,West Virginia,Preston
25011,38.5086,-81.841,Bancroft,WV,West Virginia,Putnam
25033,38.6092,-81.95,Buffalo,WV,West Virginia,Putnam
25070,38.5436,-81.9414,Eleanor,WV,West Virginia,Putnam
25082,38.5517,-82.0111,Fraziers Bottom,WV,West Virginia,Putnam
25109,38.5329,-81.8612,Hometown,WV,West Virginia,Putnam
25124,38.62,-81.7678,Liberty,WV,West Virginia,Putnam
25159,38.4791,-81.7838,Poca,WV,West Virginia,Putnam
25168,38.5463,-81.9045,Red House,WV,West Virginia,Putnam
25213,38.5072,-81.89,Winfield,WV,West Virginia,Putnam
25526,38.4257,-81.9943,Hurricane,WV,West Virginia,Putnam
25560,38.4501,-81.9005,Scott Depot,WV,West Virginia,Putnam
25569,38.4754,-81.8805,Teays,WV,West Virginia,Putnam
25007,37.8334,-81.4301,Arnett,WV,West Virginia,Raleigh
25008,37.94,-81.3545,Artie,WV,West Virginia,Raleigh
25044,37.9162,-81.3443,Clear Creek,WV,West Virginia,Raleigh
25048,37.9439,-81.4369,Colcord,WV,West Virginia,Raleigh
25060,37.9622,-81.4968,Dorothy,WV,West Virginia,Raleigh
25062,37.8749,-81.4412,Dry Creek,WV,West Virginia,Raleigh
25140,37.8676,-81.4873,Naoma,WV,West Virginia,Raleigh
25174,37.8547,-81.4184,Rock Creek,WV,West Virginia,Raleigh
25180,37.7901,-81.4346,Saxon,WV,West Virginia,Raleigh
25801,37.7932,-81.2061,Beckley,WV,West Virginia,Raleigh
25802,37.7489,-81.2245,Beckley,WV,West Virginia,Raleigh
25813,37.7516,-81.0731,Beaver,WV,West Virginia,Raleigh
25817,37.7673,-81.4156,Bolt,WV,West Virginia,Raleigh
25818,37.8654,-81.194,Bradley,WV,West Virginia,Raleigh
25823,37.679,-81.2104,Coal City,WV,West Virginia,Raleigh
25825,37.6655,-81.0933,Cool Ridge,WV,West Virginia,Raleigh
25827,37.7385,-81.2536,Crab Orchard,WV,West Virginia,Raleigh
25832,37.7256,-81.1087,Daniels,WV,West Virginia,Raleigh
25836,37.7792,-81.2635,Eccles,WV,West Virginia,Raleigh
25839,37.7815,-81.3632,Fairdale,WV,West Virginia,Raleigh
25843,37.6208,-81.1019,Ghent,WV,West Virginia,Raleigh
25844,37.8251,-81.3858,Glen Daniel,WV,West Virginia,Raleigh
25849,37.7306,-81.2799,Glen White,WV,West Virginia,Raleigh
25851,37.8025,-81.2828,Harper,WV,West Virginia,Raleigh
25853,37.6375,-81.3138,Helen,WV,West Virginia,Raleigh
25857,37.6221,-81.2176,Josephine,WV,West Virginia,Raleigh
25860,37.8276,-81.1462,Lanark,WV,West Virginia,Raleigh
25865,37.7265,-81.3095,Lester,WV,West Virginia,Raleigh
25871,37.77,-81.2103,Mabscott,WV,West Virginia,Raleigh
25873,37.7517,-81.2148,Mac Arthur,WV,West Virginia,Raleigh
25878,37.7171,-81.24,Midway,WV,West Virginia,Raleigh
25902,37.593,-81.1872,Odd,WV,West Virginia,Raleigh
25906,37.8376,-81.1286,Piney View,WV,West Virginia,Raleigh
25908,37.6724,-81.2561,Princewick,WV,West Virginia,Raleigh
25909,37.8381,-81.2004,Prosperity,WV,West Virginia,Raleigh
25911,37.7585,-81.1675,Raleigh,WV,West Virginia,Raleigh
25915,37.6254,-81.2749,Rhodell,WV,West Virginia,Raleigh
25918,37.7416,-81.0149,Shady Spring,WV,West Virginia,Raleigh
25919,37.8005,-81.1806,Skelton,WV,West Virginia,Raleigh
25920,37.6871,-81.334,Slab Fork,WV,West Virginia,Raleigh
25921,37.7076,-81.2507,Sophia,WV,West Virginia,Raleigh
25927,37.8159,-81.1523,Stanaford,WV,West Virginia,Raleigh
25932,37.7565,-81.3092,Surveyor,WV,West Virginia,Raleigh
25989,37.6929,-81.0729,White Oak,WV,West Virginia,Raleigh
26224,38.7713,-80.1382,Helvetia,WV,West Virginia,Randolph
26230,38.6551,-80.2117,Pickens,WV,West Virginia,Randolph
26241,38.9253,-79.8471,Elkins,WV,West Virginia,Randolph
26253,38.828,-79.8651,Beverly,WV,West Virginia,Randolph
26254,38.9087,-79.7098,Bowden,WV,West Virginia,Randolph
26257,38.9144,-79.9767,Coalton,WV,West Virginia,Randolph
26259,38.7987,-79.8962,Dailey,WV,West Virginia,Randolph
26263,38.9489,-79.4376,Dryfork,WV,West Virginia,Randolph
26267,38.9243,-80.0904,Ellamore,WV,West Virginia,Randolph
26268,38.7534,-79.8147,Glady,WV,West Virginia,Randolph
26270,38.9234,-79.5246,Harman,WV,West Virginia,Randolph
26273,38.6784,-79.9775,Huttonsville,WV,West Virginia,Randolph
26276,39.0299,-79.7754,Kerens,WV,West Virginia,Randolph
26278,38.8765,-79.9831,Mabie,WV,West Virginia,Randolph
26280,38.7325,-79.9786,Mill Creek,WV,West Virginia,Randolph
26282,38.5517,-80.1224,Monterville,WV,West Virginia,Randolph
26283,39.0964,-79.7896,Montrose,WV,West Virginia,Randolph
26285,38.9318,-79.9656,Norton,WV,West Virginia,Randolph
26293,38.7718,-79.9253,Valley Bend,WV,West Virginia,Randolph
26294,38.5315,-80.0343,Valley Head,WV,West Virginia,Randolph
26296,38.7516,-79.5819,Whitmer,WV,West Virginia,Randolph
26148,39.0806,-81.1776,Macfarlan,WV,West Virginia,Ritchie
26161,39.1741,-81.2406,Petroleum,WV,West Virginia,Ritchie
26178,39.0671,-81.062,Smithville,WV,West Virginia,Ritchie
26325,39.0864,-80.8837,Auburn,WV,West Virginia,Ritchie
26327,39.1365,-80.9337,Berea,WV,West Virginia,Ritchie
26337,39.2325,-81.1554,Cairo,WV,West Virginia,Ritchie
26346,39.2969,-81.0621,Ellenboro,WV,West Virginia,Ritchie
26362,39.1453,-81.0341,Harrisville,WV,West Virginia,Ritchie
26415,39.2791,-81.0019,Pennsboro,WV,West Virginia,Ritchie
26421,39.19,-80.9347,Pullman,WV,West Virginia,Ritchie
25005,38.5687,-81.2657,Amma,WV,West Virginia,Roane
25243,38.7034,-81.4243,Gandeeville,WV,West Virginia,Roane
25251,38.6063,-81.2467,Left Hand,WV,West Virginia,Roane
25259,38.6641,-81.2822,Looneyville,WV,West Virginia,Roane
25266,38.606,-81.1623,Newton,WV,West Virginia,Roane
25270,38.8889,-81.4399,Reedy,WV,West Virginia,Roane
25276,38.7897,-81.3303,Spencer,WV,West Virginia,Roane
25286,38.6023,-81.3958,Walton,WV,West Virginia,Roane
24935,37.5608,-80.8111,Forest Hill,WV,West Virginia,Summers
24962,37.6621,-80.7202,Pence Springs,WV,West Virginia,Summers
24981,37.6491,-80.7461,Talcott,WV,West Virginia,Summers
25951,37.664,-80.8678,Hinton,WV,West Virginia,Summers
25966,37.6485,-80.8774,Green Sulphur Springs,WV,West Virginia,Summers
25969,37.6188,-81.0018,Jumping Branch,WV,West Virginia,Summers
25977,37.8101,-80.9231,Meadow Creek,WV,West Virginia,Summers
25978,37.6286,-80.9446,Nimitz,WV,West Virginia,Summers
25979,37.5303,-80.9463,Pipestem,WV,West Virginia,Summers
25985,37.7599,-80.8716,Sandstone,WV,West Virginia,Summers
26347,39.2665,-80.132,Flemington,WV,West Virginia,Taylor
26354,39.3414,-80.0285,Grafton,WV,West Virginia,Taylor
26424,39.2687,-80.1629,Rosemont,WV,West Virginia,Taylor
26435,39.2668,-80.0934,Simpson,WV,West Virginia,Taylor
26440,39.3329,-79.9096,Thornton,WV,West Virginia,Taylor
26260,39.0882,-79.4563,Davis,WV,West Virginia,Tucker
26269,39.0821,-79.6453,Hambleton,WV,West Virginia,Tucker
26271,39.0748,-79.6303,Hendricks,WV,West Virginia,Tucker
26287,39.096,-79.6787,Parsons,WV,West Virginia,Tucker
26289,39.1179,-79.5637,Red Creek,WV,West Virginia,Tucker
26292,39.1505,-79.503,Thomas,WV,West Virginia,Tucker
26146,39.4961,-81.0572,Friendly,WV,West Virginia,Tyler
26149,39.4942,-80.9076,Middlebourne,WV,West Virginia,Tyler
26175,39.5584,-80.9818,Sistersville,WV,West Virginia,Tyler
26320,39.4506,-80.8701,Alma,WV,West Virginia,Tyler
26434,39.3981,-80.7651,Shirley,WV,West Virginia,Tyler
26201,38.9755,-80.2407,Buckhannon,WV,West Virginia,Upshur
26210,38.8993,-80.2269,Adrian,WV,West Virginia,Upshur
26215,38.7133,-80.388,Cleveland,WV,West Virginia,Upshur
26218,38.8993,-80.2269,French Creek,WV,West Virginia,Upshur
26219,38.8993,-80.2269,Frenchton,WV,West Virginia,Upshur
26228,38.7618,-80.3727,Kanawha Head,WV,West Virginia,Upshur
26229,39.0109,-80.3023,Lorentz,WV,West Virginia,Upshur
26234,38.7811,-80.3163,Rock Cave,WV,West Virginia,Upshur
26236,38.754,-80.2365,Selbyville,WV,West Virginia,Upshur
26237,38.8564,-80.158,Tallmansville,WV,West Virginia,Upshur
25507,38.3965,-82.5588,Ceredo,WV,West Virginia,Wayne
25511,38.0231,-82.4315,Dunlow,WV,West Virginia,Wayne
25512,38.1995,-82.3279,East Lynn,WV,West Virginia,Wayne
25514,38.1335,-82.5541,Fort Gay,WV,West Virginia,Wayne
25517,38.1321,-82.4183,Genoa,WV,West Virginia,Wayne
25530,38.3569,-82.5255,Kenova,WV,West Virginia,Wayne
25534,38.0915,-82.3274,Kiahsville,WV,West Virginia,Wayne
25535,38.3305,-82.4287,Lavalette,WV,West Virginia,Wayne
25555,38.23,-82.5753,Prichard,WV,West Virginia,Wayne
25562,38.3432,-82.4905,Shoals,WV,West Virginia,Wayne
25570,38.2258,-82.4339,Wayne,WV,West Virginia,Wayne
25669,37.9389,-82.4624,Crum,WV,West Virginia,Wayne
25699,37.9537,-82.3276,Wilsondale,WV,West Virginia,Wayne
25709,38.4192,-82.4452,Huntington,WV,West Virginia,Wayne
26203,38.5419,-80.5742,Erbacon,WV,West Virginia,Webster
26206,38.4133,-80.5358,Cowen,WV,West Virginia,Webster
26208,38.3871,-80.5907,Camden On Gauley,WV,West Virginia,Webster
26217,38.5755,-80.432,Diana,WV,West Virginia,Webster
26222,38.6526,-80.3837,Hacker Valley,WV,West Virginia,Webster
26266,38.4185,-80.4965,Upperglade,WV,West Virginia,Webster
26288,38.4832,-80.4476,Webster Springs,WV,West Virginia,Webster
26298,38.4865,-80.3006,Bergoo,WV,West Virginia,Webster
26155,39.6588,-80.8565,New Martinsville,WV,West Virginia,Wetzel
26159,39.6044,-80.9265,Paden City,WV,West Virginia,Wetzel
26162,39.5798,-80.7762,Porters Falls,WV,West Virginia,Wetzel
26167,39.5836,-80.7516,Reader,WV,West Virginia,Wetzel
26348,39.4693,-80.5258,Folsom,WV,West Virginia,Wetzel
26377,39.5416,-80.6437,Jacksonburg,WV,West Virginia,Wetzel
26419,39.5755,-80.6667,Pine Grove,WV,West Virginia,Wetzel
26437,39.5134,-80.5582,Smithfield,WV,West Virginia,Wetzel
26561,39.5845,-80.5776,Big Run,WV,West Virginia,Wetzel
26562,39.6511,-80.4161,Burton,WV,West Virginia,Wetzel
26575,39.6917,-80.4746,Hundred,WV,West Virginia,Wetzel
26581,39.6592,-80.5695,Littleton,WV,West Virginia,Wetzel
26138,39.0338,-81.1775,Brohard,WV,West Virginia,Wirt
26141,38.9378,-81.2369,Creston,WV,West Virginia,Wirt
26143,39.0566,-81.3989,Elizabeth,WV,West Virginia,Wirt
26152,39.0054,-81.2062,Munday,WV,West Virginia,Wirt
26160,38.9741,-81.428,Palestine,WV,West Virginia,Wirt
26101,39.2644,-81.5354,Parkersburg,WV,West Virginia,Wood
26102,39.2183,-81.4979,Parkersburg,WV,West Virginia,Wood
26103,39.2364,-81.5405,Parkersburg,WV,West Virginia,Wood
26104,39.2804,-81.4936,Parkersburg,WV,West Virginia,Wood
26105,39.3251,-81.5411,Vienna,WV,West Virginia,Wood
26106,39.2183,-81.4979,Parkersburg,WV,West Virginia,Wood
26120,39.2183,-81.4979,Mineral Wells,WV,West Virginia,Wood
26121,39.2183,-81.4979,Mineral Wells,WV,West Virginia,Wood
26133,39.1314,-81.6923,Belleville,WV,West Virginia,Wood
26142,39.2126,-81.4799,Davisville,WV,West Virginia,Wood
26150,39.1897,-81.5139,Mineral Wells,WV,West Virginia,Wood
26169,39.0798,-81.5713,Rockport,WV,West Virginia,Wood
26180,39.1821,-81.3866,Walker,WV,West Virginia,Wood
26181,39.2068,-81.6577,Washington,WV,West Virginia,Wood
26184,39.3157,-81.3819,Waverly,WV,West Virginia,Wood
26187,39.3824,-81.4566,Williamstown,WV,West Virginia,Wood
24716,37.5376,-81.3793,Bud,WV,West Virginia,Wyoming
24719,37.4909,-81.3226,Covel,WV,West Virginia,Wyoming
24726,37.5054,-81.3404,Herndon,WV,West Virginia,Wyoming
24818,37.5988,-81.6264,Brenton,WV,West Virginia,Wyoming
24822,37.6309,-81.6829,Clear Fork,WV,West Virginia,Wyoming
24823,37.6696,-81.7284,Coal Mountain,WV,West Virginia,Wyoming
24827,37.7329,-81.6887,Cyclone,WV,West Virginia,Wyoming
24834,37.5532,-81.6305,Fanrock,WV,West Virginia,Wyoming
24839,37.563,-81.8136,Hanover,WV,West Virginia,Wyoming
24845,37.5221,-81.8043,Ikes Fork,WV,West Virginia,Wyoming
24847,37.5734,-81.4182,Itmann,WV,West Virginia,Wyoming
24849,37.6608,-81.5628,Jesse,WV,West Virginia,Wyoming
24854,37.744,-81.575,Kopperston,WV,West Virginia,Wyoming
24857,37.6982,-81.6771,Lynco,WV,West Virginia,Wyoming
24859,37.6033,-81.54,Marianna,WV,West Virginia,Wyoming
24860,37.6624,-81.607,Matheny,WV,West Virginia,Wyoming
24867,37.5701,-81.4887,New Richmond,WV,West Virginia,Wyoming
24869,37.5682,-81.8254,North Spring,WV,West Virginia,Wyoming
24870,37.7407,-81.5831,Oceana,WV,West Virginia,Wyoming
24874,37.584,-81.5336,Pineville,WV,West Virginia,Wyoming
24880,37.6179,-81.539,Rock View,WV,West Virginia,Wyoming
24882,37.6197,-81.7586,Simon,WV,West Virginia,Wyoming
24898,37.5823,-81.6018,Wyoming,WV,West Virginia,Wyoming
25810,37.5893,-81.3507,Allen Junction,WV,West Virginia,Wyoming
25811,37.5965,-81.3209,Amigo,WV,West Virginia,Wyoming
25826,37.5729,-81.3565,Corinne,WV,West Virginia,Wyoming
25845,37.6959,-81.529,Glen Fork,WV,West Virginia,Wyoming
25848,37.7217,-81.429,Glen Rogers,WV,West Virginia,Wyoming
25870,37.6387,-81.394,Maben,WV,West Virginia,Wyoming
25875,37.6033,-81.54,Mc Graws,WV,West Virginia,Wyoming
25876,37.6429,-81.4568,Saulsville,WV,West Virginia,Wyoming
25882,37.5842,-81.389,Mullens,WV,West Virginia,Wyoming
25913,37.7141,-81.4895,Ravencliff,WV,West Virginia,Wyoming
25916,37.6787,-81.5015,Sabine,WV,West Virginia,Wyoming
25928,37.5798,-81.3339,Stephenson,WV,West Virginia,Wyoming
25943,37.599,-81.3429,Wyco,WV,West Virginia,Wyoming
82051,41.5735,-105.6112,Bosler,WY,Wyoming,Albany
82052,41.1219,-105.3047,Buford,WY,Wyoming,Albany
82055,41.3391,-105.9945,Centennial,WY,Wyoming,Albany
